,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,0.1984991809008563,0.071113366305782,0.10663813694995125,0.15693599993449928,0.2259677048886034,0.31833592299608165,0.4387810574985625,0.591752478202307,0.7808521683717858,1.0081845483331466,1.2736763685534909,1.5744566214202402,1.904403231195595,2.2539645092425538,2.610344535541791,2.9581018313980447,3.280153703510537,3.5591117691569507,3.7788138644699716,3.926590272997454,3.987542631571556,3.972377499352048,3.8634708210434487,3.6790802575610164,3.4282402252148056,3.1258796750923956,2.7889635131535893,2.434911437934783,2.080141222290265,1.7388840412667328,1.42237686618478,1.1384720674546758,0.8916417543515166,0.683305208711614,0.5123782977234694,0.375935305337613,0.2698833212532142,0.18957154158315243,0.13028593322983076,0.08760762122082448,0.057636620527221454,0.0370987542633919,1.4749999999999943,221.0
1,0.1985996690865754,0.0740503438210706,0.11067604624122097,0.16204607209150848,0.23220317792385017,0.3256526456260254,0.4470045482204696,0.6005555260658189,0.789750865719995,1.0165606268530762,1.2808308638135513,1.5796947995626844,1.9071439827722596,2.2538602859138988,2.6073920808354463,2.9525734327072137,3.272589393650253,3.550515133079608,3.7705895846813084,3.919972868960738,3.986387752085932,3.974399706490348,3.8735421538697006,3.696958712020516,3.4538784311440187,3.1585601965708707,2.8273811903137145,2.4773362983697256,2.1246583883361323,1.7837430663758715,1.4659379042692335,1.1793305295025607,0.9287249368745938,0.7159184352795864,0.5402024850187314,0.3989848987370859,0.28843774219999396,0.20409441761837702,0.14134489372527903,0.09580422241551102,0.06355203094992667,0.0412570810153171,1.4624999999999986,178.5
2,0.1982685564161225,0.0690951387448113,0.10377705014316055,0.15296953080628184,0.2205885299062069,0.3112246707924285,0.4296217134207836,0.5802654616139844,0.7668354162871035,0.9915591652217685,1.2545316352556597,1.5530876315791886,1.8813337335704443,2.229948066798026,2.586339072404262,2.935215957212856,3.259567670063312,3.5419791078037415,3.7661173121790417,3.9195108493839785,3.9855724026795913,3.977735531545093,3.873152741659146,3.693780998252303,3.4469928090781705,3.1475982119438783,2.812473050734915,2.4590527641654054,2.103862587476703,1.761310370676733,1.4428515284211838,1.1565705720182633,0.9071606064308676,0.6962318815757145,0.5228496080621562,0.3841914408986467,0.27622366678522176,0.19431670490796524,0.13374843098698358,0.0900719102633175,0.059347794434034505,0.0382583637091256,1.4749999999999943,282.0
3,0.1986440979294743,0.0686002611716001,0.1031183649625817,0.15203163004716946,0.21930347341943063,0.30950959028633296,0.4273927933149827,0.5774464510569474,0.7633682745404116,0.9874161650135904,1.2497275918596789,1.5476904695649831,1.8754713593671164,2.223809594908867,2.5801689184207057,2.929300129972976,3.2542124180917495,3.5374857049045008,3.7627990347104516,3.916513134678706,3.987326943585376,3.976635130124057,3.8756363691283973,3.6975008248951315,3.4517786968497726,3.153157532473009,2.8184941327120123,2.4652304783550023,2.1099217245080695,1.7670235723678014,1.4480499731688299,1.1611471485152354,0.9110664629308418,0.6994680050195979,0.5254554381256701,0.3862324899696124,0.2777797898490209,0.1954721677440583,0.13458438621297691,0.09066140948534808,0.05975310389689264,0.0385301333511744,1.4750000000000014,151.0
4,0.1977453697243777,0.0727898538873872,0.1087060425926842,0.15934414219338067,0.22856863425994847,0.32088427204120323,0.44090607365180473,0.592956645860729,0.7805328387798415,1.0056842731217148,1.2683637559156573,1.5658335948383595,1.8922275027225242,2.2383693313082826,2.591933182496273,2.937850081635359,3.2593480624774678,3.5394940751758877,3.7622306851291896,3.9164192666452506,3.9829699407885064,3.9781351589188243,3.879500511649537,3.7062163547546607,3.4657507662540055,3.172390975045967,2.8424402287212533,2.492892727405033,2.1400378644382454,1.7983745234382973,1.4793866669397977,1.1913053172155517,0.9390734086756031,0.7246106649159755,0.5473066138513467,0.40463932314597856,0.2928236521909116,0.2074115441347676,0.14379219574673663,0.09756617105806885,0.06479028001039916,0.0421067276018619,1.4625000000000057,365.5
5,0.1972552251751012,0.0775337147484177,0.11543533672030147,0.16865069257550735,0.24112760918690831,0.33740892199134775,0.4620953204640254,0.6194201267740652,0.8126994074083311,1.0437014815503751,1.3119998908223856,1.6143969897599248,1.9445191593204836,2.2926835667233707,2.6461166993734198,2.989407096449296,3.3056381463203115,3.5780007004317596,3.7905372967941657,3.933545362591352,3.9847088290165757,3.9699140221050526,3.8576268135782787,3.673214609189399,3.4236047032468635,3.123514991916817,2.789451788260094,2.4383820050738723,2.0863713592750814,1.7475343537640358,1.4328597640947935,1.1500650645469008,0.9036018549698593,0.6949625342707164,0.5231994702938378,0.38555418280453363,0.2781025753106683,0.19634239740158901,0.135674919923398,0.09175873407010955,0.06073551602397883,0.0393432231093549,1.4625000000000057,419.5
6,0.1986255227339463,0.0725073069610483,0.10847604708106075,0.1589987908481676,0.22808547424808093,0.32022728011424073,0.44003781923842866,0.5918418631260451,0.7791430350638984,1.0040031255101025,1.2663927238826782,1.5635969493698354,1.889775830494358,2.235780572057822,2.589310429513489,2.935316515851074,3.2570351178839303,3.5375195242341446,3.760909513498059,3.9140270073199046,3.985492668464095,3.9770876626699763,3.8805917933446965,3.7077537804469656,3.467766674711652,3.1747423799464123,2.8449865823620497,2.4954989567213595,2.142583264902551,1.8007606326050782,1.4815424345898427,1.1931873775283244,0.9406641234442454,0.7259140095088525,0.5483428405489537,0.4054393045799333,0.29342364027388945,0.20784883930113945,0.14410196752917076,0.09777945066724783,0.06493298623206696,0.0421994973139186,1.4624999999999986,163.5
7,0.1977128830959993,0.0722646014094371,0.10832179834539166,0.15930285249757495,0.2291884534531135,0.32260651993029926,0.44429636675198225,0.5986857074007487,0.7893294297515594,1.018256479506854,1.285290066766528,1.587432123301265,1.9184192234948974,2.2685576378619245,2.624925466661599,2.9719891064311503,3.292624200645288,3.5694865372881335,3.786220360815717,3.932254678703733,3.9858352060648348,3.9716920013148704,3.8572936924313432,3.6699958935869383,3.4167092844037548,3.11258586358074,2.7746350010686514,2.42025902560742,2.065803602637423,1.7253867420360292,1.410108283772971,1.1276768771663517,0.8824294906965191,0.675670136900023,0.5062259517942843,0.3711111833365154,0.2661999954708303,0.1868315809897264,0.12829926449309095,0.08620304853294096,0.05666804319779797,0.0364471143048815,1.4749999999999943,370.0
8,0.1977875784029703,0.0770035522507772,0.11468704553952848,0.1676093864475166,0.239720409688005,0.33555511942005534,0.4597158753623543,0.616446190626091,0.809082766060707,1.0394260220115559,1.307092751612048,1.6089376958457027,1.9386448953679873,2.286588899473336,2.6400465513628317,2.9836444398450506,3.3004832655214846,3.5737123832318765,3.7874608688610847,3.931467159334096,3.9852320704644053,3.9705532063352487,3.86018794602828,3.67699087146525,3.4283977787937725,3.129042988507289,2.795416769147426,2.4444920921290154,2.0923622972322895,1.7531870908181053,1.4380122297862816,1.1546135556620396,0.9074978765038116,0.6982050505445393,0.5258243798774171,0.3876228043606939,0.2796906477268178,0.19753066241505207,0.13654187662177106,0.09237572041173517,0.06116393961493631,0.0396335548713106,1.4625000000000057,360.5
9,0.1986038760158329,0.0766447438739535,0.11443384979008829,0.16724219219187333,0.23921033894324623,0.33486627826024334,0.4588114922951736,0.6152923552760114,0.8076531122326919,1.0377071019973891,1.3050895051854035,1.6066782036448204,1.9361834876372588,2.28400671712034,2.6374488508746974,2.981155118864469,3.2982331593153456,3.5718032626611476,3.786270309890683,3.9292511898236646,3.9878655328621195,3.9689351046536245,3.861351320488269,3.6785937961180055,3.4304509268237853,3.131410093315151,2.7979597493652086,2.447079104947659,2.0948765905327424,1.755534455651825,1.4401256715322825,1.1564532177237532,0.909048843764258,0.6994731392916947,0.5268308324939096,0.3883987576535116,0.28027206955730266,0.1979542129047238,0.136841904789358,0.09258239797582075,0.06130238548080599,0.0397237227846731,1.4624999999999986,176.5
