,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,254.6943768671109,0.0,28.120325905858746,12.09531338153826,402.7670100403096,1.5000005202137496,0.0999999993034216,0.0099999991655034,0.9999999999662484,1.9999999999590492,4.100368521639641e-10,1.000000000670607,100.00000000981828,0.0738797487471517,0.11054495931447635,0.16187421808176775,0.23198357813995532,0.32538118832758506,0.4466806775923204,0.6001837643186121,0.78934216795571,1.0161332704268906,1.2804105567978705,1.579313737983238,1.9068387023978841,2.2536683334985144,2.60734774162529,2.9527030143849817,3.272906002173891,3.551014120918144,3.771230836816443,3.9204045317490612,3.989323812765741,3.9736561212197934,3.874397100676041,3.6977661471598284,3.454563333886079,3.1590798582112023,2.827714314235612,2.477480166549472,2.124626467474627,1.7835615355145817,1.4656408595531374,1.1789554258339736,0.9283083661144561,0.7154927948726104,0.5397937981450099,0.3986118262163374,0.2881116431771387,0.203820196839143,0.14112232505483496,0.09562945232511803,0.06341902318155115,0.041158842373247,1.4625,61.5
1,196.69421971262847,0.0,28.120325905858746,12.09531338153826,402.7670100403096,1.5000005202137496,0.0999999993034216,0.0099999991655034,0.9999999999662484,1.9999999999590492,4.100368521639641e-10,1.000000000670607,100.00000000981828,0.0738797487471517,0.11054495931447635,0.16187421808176775,0.23198357813995532,0.32538118832758506,0.4466806775923204,0.6001837643186121,0.78934216795571,1.0161332704268906,1.2804105567978705,1.579313737983238,1.9068387023978841,2.2536683334985144,2.60734774162529,2.9527030143849817,3.272906002173891,3.551014120918144,3.771230836816443,3.9204045317490612,3.989323812765741,3.9736561212197934,3.874397100676041,3.6977661471598284,3.454563333886079,3.1590798582112023,2.827714314235612,2.477480166549472,2.124626467474627,1.7835615355145817,1.4656408595531374,1.1789554258339736,0.9283083661144561,0.7154927948726104,0.5397937981450099,0.3986118262163374,0.2881116431771387,0.203820196839143,0.14112232505483496,0.09562945232511803,0.06341902318155115,0.041158842373247,1.4625,61.5
2,330.5396224940889,0.0,28.120325905858746,12.09531338153826,402.7670100403096,1.5000005202137496,0.0999999993034216,0.0099999991655034,0.9999999999662484,1.9999999999590492,4.100368521639641e-10,1.000000000670607,100.00000000981828,0.0738797487471517,0.11054495931447635,0.16187421808176775,0.23198357813995532,0.32538118832758506,0.4466806775923204,0.6001837643186121,0.78934216795571,1.0161332704268906,1.2804105567978705,1.579313737983238,1.9068387023978841,2.2536683334985144,2.60734774162529,2.9527030143849817,3.272906002173891,3.551014120918144,3.771230836816443,3.9204045317490612,3.989323812765741,3.9736561212197934,3.874397100676041,3.6977661471598284,3.454563333886079,3.1590798582112023,2.827714314235612,2.477480166549472,2.124626467474627,1.7835615355145817,1.4656408595531374,1.1789554258339736,0.9283083661144561,0.7154927948726104,0.5397937981450099,0.3986118262163374,0.2881116431771387,0.203820196839143,0.14112232505483496,0.09562945232511803,0.06341902318155115,0.041158842373247,1.4625,61.5
3,156.00433928065289,0.0,28.120325905858746,12.09531338153826,402.7670100403096,1.5000005202137496,0.0999999993034216,0.0099999991655034,0.9999999999662484,1.9999999999590492,4.100368521639641e-10,1.000000000670607,100.00000000981828,0.0738797487471517,0.11054495931447635,0.16187421808176775,0.23198357813995532,0.32538118832758506,0.4466806775923204,0.6001837643186121,0.78934216795571,1.0161332704268906,1.2804105567978705,1.579313737983238,1.9068387023978841,2.2536683334985144,2.60734774162529,2.9527030143849817,3.272906002173891,3.551014120918144,3.771230836816443,3.9204045317490612,3.989323812765741,3.9736561212197934,3.874397100676041,3.6977661471598284,3.454563333886079,3.1590798582112023,2.827714314235612,2.477480166549472,2.124626467474627,1.7835615355145817,1.4656408595531374,1.1789554258339736,0.9283083661144561,0.7154927948726104,0.5397937981450099,0.3986118262163374,0.2881116431771387,0.203820196839143,0.14112232505483496,0.09562945232511803,0.06341902318155115,0.041158842373247,1.4625,61.5
4,422.88987828047874,0.0,28.120325905858746,12.09531338153826,402.7670100403096,1.5000005202137496,0.0999999993034216,0.0099999991655034,0.9999999999662484,1.9999999999590492,4.100368521639641e-10,1.000000000670607,100.00000000981828,0.0738797487471517,0.11054495931447635,0.16187421808176775,0.23198357813995532,0.32538118832758506,0.4466806775923204,0.6001837643186121,0.78934216795571,1.0161332704268906,1.2804105567978705,1.579313737983238,1.9068387023978841,2.2536683334985144,2.60734774162529,2.9527030143849817,3.272906002173891,3.551014120918144,3.771230836816443,3.9204045317490612,3.989323812765741,3.9736561212197934,3.874397100676041,3.6977661471598284,3.454563333886079,3.1590798582112023,2.827714314235612,2.477480166549472,2.124626467474627,1.7835615355145817,1.4656408595531374,1.1789554258339736,0.9283083661144561,0.7154927948726104,0.5397937981450099,0.3986118262163374,0.2881116431771387,0.203820196839143,0.14112232505483496,0.09562945232511803,0.06341902318155115,0.041158842373247,1.4625,61.5
5,480.3414057940181,0.0,28.120325905858746,12.09531338153826,402.7670100403096,1.5000005202137496,0.0999999993034216,0.0099999991655034,0.9999999999662484,1.9999999999590492,4.100368521639641e-10,1.000000000670607,100.00000000981828,0.0738797487471517,0.11054495931447635,0.16187421808176775,0.23198357813995532,0.32538118832758506,0.4466806775923204,0.6001837643186121,0.78934216795571,1.0161332704268906,1.2804105567978705,1.579313737983238,1.9068387023978841,2.2536683334985144,2.60734774162529,2.9527030143849817,3.272906002173891,3.551014120918144,3.771230836816443,3.9204045317490612,3.989323812765741,3.9736561212197934,3.874397100676041,3.6977661471598284,3.454563333886079,3.1590798582112023,2.827714314235612,2.477480166549472,2.124626467474627,1.7835615355145817,1.4656408595531374,1.1789554258339736,0.9283083661144561,0.7154927948726104,0.5397937981450099,0.3986118262163374,0.2881116431771387,0.203820196839143,0.14112232505483496,0.09562945232511803,0.06341902318155115,0.041158842373247,1.4625,61.5
6,175.0124169509019,0.0,28.120325905858746,12.09531338153826,402.7670100403096,1.5000005202137496,0.0999999993034216,0.0099999991655034,0.9999999999662484,1.9999999999590492,4.100368521639641e-10,1.000000000670607,100.00000000981828,0.0738797487471517,0.11054495931447635,0.16187421808176775,0.23198357813995532,0.32538118832758506,0.4466806775923204,0.6001837643186121,0.78934216795571,1.0161332704268906,1.2804105567978705,1.579313737983238,1.9068387023978841,2.2536683334985144,2.60734774162529,2.9527030143849817,3.272906002173891,3.551014120918144,3.771230836816443,3.9204045317490612,3.989323812765741,3.9736561212197934,3.874397100676041,3.6977661471598284,3.454563333886079,3.1590798582112023,2.827714314235612,2.477480166549472,2.124626467474627,1.7835615355145817,1.4656408595531374,1.1789554258339736,0.9283083661144561,0.7154927948726104,0.5397937981450099,0.3986118262163374,0.2881116431771387,0.203820196839143,0.14112232505483496,0.09562945232511803,0.06341902318155115,0.041158842373247,1.4625,61.5
7,427.2114210662785,0.0,28.120325905858746,12.09531338153826,402.7670100403096,1.5000005202137496,0.0999999993034216,0.0099999991655034,0.9999999999662484,1.9999999999590492,4.100368521639641e-10,1.000000000670607,100.00000000981828,0.0738797487471517,0.11054495931447635,0.16187421808176775,0.23198357813995532,0.32538118832758506,0.4466806775923204,0.6001837643186121,0.78934216795571,1.0161332704268906,1.2804105567978705,1.579313737983238,1.9068387023978841,2.2536683334985144,2.60734774162529,2.9527030143849817,3.272906002173891,3.551014120918144,3.771230836816443,3.9204045317490612,3.989323812765741,3.9736561212197934,3.874397100676041,3.6977661471598284,3.454563333886079,3.1590798582112023,2.827714314235612,2.477480166549472,2.124626467474627,1.7835615355145817,1.4656408595531374,1.1789554258339736,0.9283083661144561,0.7154927948726104,0.5397937981450099,0.3986118262163374,0.2881116431771387,0.203820196839143,0.14112232505483496,0.09562945232511803,0.06341902318155115,0.041158842373247,1.4625,61.5
8,417.1331737006095,0.0,28.120325905858746,12.09531338153826,402.7670100403096,1.5000005202137496,0.0999999993034216,0.0099999991655034,0.9999999999662484,1.9999999999590492,4.100368521639641e-10,1.000000000670607,100.00000000981828,0.0738797487471517,0.11054495931447635,0.16187421808176775,0.23198357813995532,0.32538118832758506,0.4466806775923204,0.6001837643186121,0.78934216795571,1.0161332704268906,1.2804105567978705,1.579313737983238,1.9068387023978841,2.2536683334985144,2.60734774162529,2.9527030143849817,3.272906002173891,3.551014120918144,3.771230836816443,3.9204045317490612,3.989323812765741,3.9736561212197934,3.874397100676041,3.6977661471598284,3.454563333886079,3.1590798582112023,2.827714314235612,2.477480166549472,2.124626467474627,1.7835615355145817,1.4656408595531374,1.1789554258339736,0.9283083661144561,0.7154927948726104,0.5397937981450099,0.3986118262163374,0.2881116431771387,0.203820196839143,0.14112232505483496,0.09562945232511803,0.06341902318155115,0.041158842373247,1.4625,61.5
9,193.45683679825825,0.0,28.120325905858746,12.09531338153826,402.7670100403096,1.5000005202137496,0.0999999993034216,0.0099999991655034,0.9999999999662484,1.9999999999590492,4.100368521639641e-10,1.000000000670607,100.00000000981828,0.0738797487471517,0.11054495931447635,0.16187421808176775,0.23198357813995532,0.32538118832758506,0.4466806775923204,0.6001837643186121,0.78934216795571,1.0161332704268906,1.2804105567978705,1.579313737983238,1.9068387023978841,2.2536683334985144,2.60734774162529,2.9527030143849817,3.272906002173891,3.551014120918144,3.771230836816443,3.9204045317490612,3.989323812765741,3.9736561212197934,3.874397100676041,3.6977661471598284,3.454563333886079,3.1590798582112023,2.827714314235612,2.477480166549472,2.124626467474627,1.7835615355145817,1.4656408595531374,1.1789554258339736,0.9283083661144561,0.7154927948726104,0.5397937981450099,0.3986118262163374,0.2881116431771387,0.203820196839143,0.14112232505483496,0.09562945232511803,0.06341902318155115,0.041158842373247,1.4625,61.5
